station_poi_desc_cd,line_name,transition_date,transition_hour,number_of_passenger
Maltepe,M4,2024-09-07,8,544
Maltepe,M4,2024-09-07,9,487
Maltepe,M4,2024-09-07,10,446
Maltepe,M4,2024-09-07,11,541
Maltepe,M4,2024-09-07,12,699
Maltepe,M4,2024-09-07,13,792
Maltepe,M4,2024-09-07,14,720
Maltepe,M4,2024-09-07,15,675
Maltepe,M4,2024-09-07,16,706
Maltepe,M4,2024-09-07,17,661
Maltepe,M4,2024-09-07,18,572
Maltepe,M4,2024-09-07,19,426
Maltepe,M4,2024-09-07,20,351
Maltepe,M4,2024-09-07,21,193
Maltepe,M4,2024-09-07,22,167
Maltepe,M4,2024-09-07,23,101
Maltepe,M4,2024-09-08,0,19
Maltepe,M4,2024-09-08,1,8
Maltepe,M4,2024-09-08,2,11
Maltepe,M4,2024-09-08,3,10
Maltepe,M4,2024-09-08,4,10
Maltepe,M4,2024-09-08,5,21
Maltepe,M4,2024-09-08,6,144
Maltepe,M4,2024-09-08,7,235
Maltepe,M4,2024-09-08,8,276
Maltepe,M4,2024-09-08,9,297
Maltepe,M4,2024-09-08,10,278
Maltepe,M4,2024-09-08,11,275
Maltepe,M4,2024-09-08,12,373
Maltepe,M4,2024-09-08,13,568
Maltepe,M4,2024-09-08,14,664
Maltepe,M4,2024-09-08,15,732
Maltepe,M4,2024-09-08,16,531
Maltepe,M4,2024-09-08,17,497
Maltepe,M4,2024-09-08,18,469
Maltepe,M4,2024-09-08,19,371
Maltepe,M4,2024-09-08,20,269
Maltepe,M4,2024-09-08,21,188
Maltepe,M4,2024-09-08,22,151
Maltepe,M4,2024-09-08,23,104
Maltepe,M4,2024-09-09,0,8
Maltepe,M4,2024-09-09,5,43
Maltepe,M4,2024-09-09,6,689
Maltepe,M4,2024-09-09,7,1709
Maltepe,M4,2024-09-09,8,2018
Maltepe,M4,2024-09-09,9,1399
Maltepe,M4,2024-09-09,10,748
Maltepe,M4,2024-09-09,11,683
Maltepe,M4,2024-09-09,12,677
Maltepe,M4,2024-09-09,13,648
Maltepe,M4,2024-09-09,14,687
Maltepe,M4,2024-09-09,15,856
Masko,M9,2024-09-01,0,4
Masko,M9,2024-09-01,5,1
Masko,M9,2024-09-01,6,8
Masko,M9,2024-09-01,7,20
Masko,M9,2024-09-01,8,21
Masko,M9,2024-09-01,9,13
Masko,M9,2024-09-01,10,26
Masko,M9,2024-09-01,11,46
Masko,M9,2024-09-01,12,49
Masko,M9,2024-09-01,13,97
Masko,M9,2024-09-01,14,208
Masko,M9,2024-09-01,15,293
Masko,M9,2024-09-01,16,416
Masko,M9,2024-09-01,17,623
Masko,M9,2024-09-01,18,636
Masko,M9,2024-09-01,19,694
Masko,M9,2024-09-01,20,631
Masko,M9,2024-09-01,21,583
Masko,M9,2024-09-01,22,806
Masko,M9,2024-09-01,23,117
Masko,M9,2024-09-04,0,1
Masko,M9,2024-09-04,5,3
Masko,M9,2024-09-04,6,28
Masko,M9,2024-09-04,7,67
Masko,M9,2024-09-04,8,76
Masko,M9,2024-09-04,9,27
Masko,M9,2024-09-04,10,37
Masko,M9,2024-09-04,11,61
Masko,M9,2024-09-04,12,79
Masko,M9,2024-09-04,13,112
Masko,M9,2024-09-04,14,166
Masko,M9,2024-09-04,15,249
Masko,M9,2024-09-04,16,317
Masko,M9,2024-09-04,17,542
Masko,M9,2024-09-04,18,834
Masko,M9,2024-09-04,19,601
Masko,M9,2024-09-04,20,555
Masko,M9,2024-09-04,21,452
Masko,M9,2024-09-04,22,710
Masko,M9,2024-09-04,23,85
Masko,M9,2024-09-05,0,5
Masko,M9,2024-09-05,5,3
Masko,M9,2024-09-05,6,23
Masko,M9,2024-09-05,7,81
Masko,M9,2024-09-05,8,57
Masko,M9,2024-09-05,9,45
Masko,M9,2024-09-05,10,59
Masko,M9,2024-09-05,11,58
Masko,M9,2024-09-05,12,97
Masko,M9,2024-09-05,13,106
Masko,M9,2024-09-05,14,182
Masko,M9,2024-09-05,15,250
Masko,M9,2024-09-05,16,391
Masko,M9,2024-09-05,17,587
Masko,M9,2024-09-05,18,869
Masko,M9,2024-09-05,19,629
Masko,M9,2024-09-05,20,513
Masko,M9,2024-09-05,21,574
Masko,M9,2024-09-05,22,780
Masko,M9,2024-09-05,23,110
Masko,M9,2024-09-06,0,3
Masko,M9,2024-09-06,5,2
Masko,M9,2024-09-06,6,16
Masko,M9,2024-09-06,7,86
Masko,M9,2024-09-06,8,70
Masko,M9,2024-09-06,9,31
Masko,M9,2024-09-06,10,50
Masko,M9,2024-09-06,11,56
Masko,M9,2024-09-06,12,101
Masko,M9,2024-09-06,13,110
Masko,M9,2024-09-06,14,177
Masko,M9,2024-09-06,15,258
Masko,M9,2024-09-06,16,383
Masko,M9,2024-09-06,17,607
Masko,M9,2024-09-06,18,890
Masko,M9,2024-09-06,19,681
Masko,M9,2024-09-06,20,629
Masko,M9,2024-09-06,21,493
Masko,M9,2024-09-06,22,823
Masko,M9,2024-09-06,23,165
Masko,M9,2024-09-07,0,6
Masko,M9,2024-09-07,5,3
Masko,M9,2024-09-07,6,16
Masko,M9,2024-09-07,7,36
Masko,M9,2024-09-07,8,47
Masko,M9,2024-09-07,9,34
Masko,M9,2024-09-07,10,45
Masko,M9,2024-09-07,11,47
Masko,M9,2024-09-07,12,133
Masko,M9,2024-09-07,13,185
Masko,M9,2024-09-07,14,285
Masko,M9,2024-09-07,15,361
Masko,M9,2024-09-07,16,508
Masko,M9,2024-09-07,17,729
Masko,M9,2024-09-07,18,802
Masko,M9,2024-09-07,19,783
Masko,M9,2024-09-07,20,781
Masko,M9,2024-09-07,21,560
Masko,M9,2024-09-07,22,864
Masko,M9,2024-09-07,23,211
Masko,M9,2024-09-08,0,3
Masko,M9,2024-09-08,5,2
Masko,M9,2024-09-08,6,11
Masko,M9,2024-09-08,7,27
Masko,M9,2024-09-08,8,20
Masko,M9,2024-09-08,9,12
Masko,M9,2024-09-08,10,28
Masko,M9,2024-09-08,11,43
Masko,M9,2024-09-08,12,87
Masko,M9,2024-09-08,13,116
Masko,M9,2024-09-08,14,206
Masko,M9,2024-09-08,15,281
Masko,M9,2024-09-08,16,628
Masko,M9,2024-09-08,17,792
Masko,M9,2024-09-08,18,944
Masko,M9,2024-09-08,19,922
Masko,M9,2024-09-08,20,697
Masko,M9,2024-09-08,21,678
Masko,M9,2024-09-08,22,894
Masko,M9,2024-09-08,23,141
Masko,M9,2024-09-09,0,11
Masko,M9,2024-09-09,5,4
Masko,M9,2024-09-09,6,16
Masko,M9,2024-09-09,7,71
Masko,M9,2024-09-09,8,65
Masko,M9,2024-09-09,9,47
Masko,M9,2024-09-09,10,54
Masko,M9,2024-09-09,11,82
Masko,M9,2024-09-09,12,93
Masko,M9,2024-09-09,13,158
Masko,M9,2024-09-09,14,187
Masko,M9,2024-09-09,15,257
Meclis,M5,2024-09-01,0,11
Meclis,M5,2024-09-01,1,3
Meclis,M5,2024-09-01,5,11
Meclis,M5,2024-09-01,6,58
Meclis,M5,2024-09-01,7,126
Meclis,M5,2024-09-01,8,181
Meclis,M5,2024-09-01,9,141
Meclis,M5,2024-09-01,10,123
Meclis,M5,2024-09-01,11,173
Meclis,M5,2024-09-01,12,258
Meclis,M5,2024-09-01,13,285
Meclis,M5,2024-09-01,14,226
Meclis,M5,2024-09-01,15,274
Meclis,M5,2024-09-01,16,214
Meclis,M5,2024-09-01,17,207
Meclis,M5,2024-09-01,18,230
Meclis,M5,2024-09-01,19,229
Meclis,M5,2024-09-01,20,162
Meclis,M5,2024-09-01,21,97
Meclis,M5,2024-09-01,22,71
Meclis,M5,2024-09-01,23,27
Meclis,M5,2024-09-04,0,1
Meclis,M5,2024-09-04,5,13
Meclis,M5,2024-09-04,6,291
Meclis,M5,2024-09-04,7,599
Meclis,M5,2024-09-04,8,596
Meclis,M5,2024-09-04,9,334
Meclis,M5,2024-09-04,10,215
Meclis,M5,2024-09-04,11,207
Meclis,M5,2024-09-04,12,270
Meclis,M5,2024-09-04,13,289
Meclis,M5,2024-09-04,14,255
Meclis,M5,2024-09-04,15,265
Meclis,M5,2024-09-04,16,272
Meclis,M5,2024-09-04,17,303
Meclis,M5,2024-09-04,18,374
Meclis,M5,2024-09-04,19,239
Meclis,M5,2024-09-04,20,130
Meclis,M5,2024-09-04,21,85
Meclis,M5,2024-09-04,22,60
Meclis,M5,2024-09-04,23,31
Meclis,M5,2024-09-05,0,2
Meclis,M5,2024-09-05,5,13
Meclis,M5,2024-09-05,6,309
Meclis,M5,2024-09-05,7,618
Meclis,M5,2024-09-05,8,610
Meclis,M5,2024-09-05,9,336
Meclis,M5,2024-09-05,10,229
Meclis,M5,2024-09-05,11,239
Meclis,M5,2024-09-05,12,254
Meclis,M5,2024-09-05,13,287
Meclis,M5,2024-09-05,14,233
Meclis,M5,2024-09-05,15,276
Meclis,M5,2024-09-05,16,312
Meclis,M5,2024-09-05,17,280
Meclis,M5,2024-09-05,18,403
Meclis,M5,2024-09-05,19,256
Meclis,M5,2024-09-05,20,175
Meclis,M5,2024-09-05,21,72
Meclis,M5,2024-09-05,22,69
Meclis,M5,2024-09-05,23,45
Meclis,M5,2024-09-06,0,4
Meclis,M5,2024-09-06,5,16
Meclis,M5,2024-09-06,6,327
Meclis,M5,2024-09-06,7,580
Meclis,M5,2024-09-06,8,606
Meclis,M5,2024-09-06,9,338
Meclis,M5,2024-09-06,10,221
Meclis,M5,2024-09-06,11,238
Meclis,M5,2024-09-06,12,306
Meclis,M5,2024-09-06,13,249
Meclis,M5,2024-09-06,14,281
Meclis,M5,2024-09-06,15,267
Meclis,M5,2024-09-06,16,313
Meclis,M5,2024-09-06,17,295
Meclis,M5,2024-09-06,18,423
Meclis,M5,2024-09-06,19,257
Meclis,M5,2024-09-06,20,149
Meclis,M5,2024-09-06,21,119
Meclis,M5,2024-09-06,22,71
Meclis,M5,2024-09-06,23,41
Meclis,M5,2024-09-07,0,11
Meclis,M5,2024-09-07,5,20
Meclis,M5,2024-09-07,6,190
Meclis,M5,2024-09-07,7,270
Meclis,M5,2024-09-07,8,336
Meclis,M5,2024-09-07,9,219
Meclis,M5,2024-09-07,10,209
Meclis,M5,2024-09-07,11,240
Meclis,M5,2024-09-07,12,295
Meclis,M5,2024-09-07,13,367
Meclis,M5,2024-09-07,14,373
Meclis,M5,2024-09-07,15,298
Meclis,M5,2024-09-07,16,322
Meclis,M5,2024-09-07,17,263
Meclis,M5,2024-09-07,18,276
Meclis,M5,2024-09-07,19,204
Meclis,M5,2024-09-07,20,174
Meclis,M5,2024-09-07,21,81
Meclis,M5,2024-09-07,22,101
Meclis,M5,2024-09-07,23,35
Meclis,M5,2024-09-08,0,19
Meclis,M5,2024-09-08,1,3
Meclis,M5,2024-09-08,2,1
Meclis,M5,2024-09-08,5,9
Meclis,M5,2024-09-08,6,81
Meclis,M5,2024-09-08,7,101
Meclis,M5,2024-09-08,8,133
Meclis,M5,2024-09-08,9,147
Meclis,M5,2024-09-08,10,144
Meclis,M5,2024-09-08,11,173
Meclis,M5,2024-09-08,12,259
Meclis,M5,2024-09-08,13,296
Meclis,M5,2024-09-08,14,308
Meclis,M5,2024-09-08,15,338
Meclis,M5,2024-09-08,16,320
Meclis,M5,2024-09-08,17,230
Meclis,M5,2024-09-08,18,213
Meclis,M5,2024-09-08,19,188
Meclis,M5,2024-09-08,20,137
Meclis,M5,2024-09-08,21,100
Meclis,M5,2024-09-08,22,56
Meclis,M5,2024-09-08,23,26
Meclis,M5,2024-09-09,0,5
Meclis,M5,2024-09-09,5,25
Meclis,M5,2024-09-09,6,331
Meclis,M5,2024-09-09,7,670
Meclis,M5,2024-09-09,8,796
Meclis,M5,2024-09-09,9,524
Meclis,M5,2024-09-09,10,287
Meclis,M5,2024-09-09,11,253
Meclis,M5,2024-09-09,12,358
Meclis,M5,2024-09-09,13,247
Meclis,M5,2024-09-09,14,361
Meclis,M5,2024-09-09,15,404
Menderes,M1,2024-09-01,0,37
Menderes,M1,2024-09-01,1,7
Menderes,M1,2024-09-01,2,9
Menderes,M1,2024-09-01,3,3
Menderes,M1,2024-09-01,4,3
Menderes,M1,2024-09-01,5,40
Menderes,M1,2024-09-01,6,269
Menderes,M1,2024-09-01,7,334
Menderes,M1,2024-09-01,8,568
Menderes,M1,2024-09-01,9,415
Menderes,M1,2024-09-01,10,347
Menderes,M1,2024-09-01,11,391
Menderes,M1,2024-09-01,12,610
Menderes,M1,2024-09-01,13,790
Menderes,M1,2024-09-01,14,973
Menderes,M1,2024-09-01,15,830
Menderes,M1,2024-09-01,16,690
Menderes,M1,2024-09-01,17,593
Menderes,M1,2024-09-01,18,568
Menderes,M1,2024-09-01,19,450
Menderes,M1,2024-09-01,20,364
Menderes,M1,2024-09-01,21,233
Menderes,M1,2024-09-01,22,167
Menderes,M1,2024-09-01,23,115
Menderes,M1,2024-09-02,0,1
Menderes,M1,2024-09-04,0,9
Menderes,M1,2024-09-04,5,89
Menderes,M1,2024-09-04,6,800
Menderes,M1,2024-09-04,7,2101
Menderes,M1,2024-09-04,8,1675
Menderes,M1,2024-09-04,9,835
Menderes,M1,2024-09-04,10,580
Menderes,M1,2024-09-04,11,575
Menderes,M1,2024-09-04,12,658
Menderes,M1,2024-09-04,13,748
Menderes,M1,2024-09-04,14,727
Menderes,M1,2024-09-04,15,569
Menderes,M1,2024-09-04,16,508
Menderes,M1,2024-09-04,17,598
Menderes,M1,2024-09-04,18,559
Menderes,M1,2024-09-04,19,509
Menderes,M1,2024-09-04,20,361
Menderes,M1,2024-09-04,21,189
Menderes,M1,2024-09-04,22,172
Menderes,M1,2024-09-04,23,132
Menderes,M1,2024-09-05,0,6
Menderes,M1,2024-09-05,5,84
Menderes,M1,2024-09-05,6,778
Menderes,M1,2024-09-05,7,2018
Menderes,M1,2024-09-05,8,1687
Menderes,M1,2024-09-05,9,887
Menderes,M1,2024-09-05,10,622
Menderes,M1,2024-09-05,11,579
Menderes,M1,2024-09-05,12,754
Menderes,M1,2024-09-05,13,753
Menderes,M1,2024-09-05,14,761
Menderes,M1,2024-09-05,15,591
Menderes,M1,2024-09-05,16,549
Menderes,M1,2024-09-05,17,623
Menderes,M1,2024-09-05,18,599
Menderes,M1,2024-09-05,19,588
Menderes,M1,2024-09-05,20,393
Menderes,M1,2024-09-05,21,174
Menderes,M1,2024-09-05,22,163
Menderes,M1,2024-09-05,23,99
Menderes,M1,2024-09-06,0,6
Menderes,M1,2024-09-06,5,79
Menderes,M1,2024-09-06,6,720
Menderes,M1,2024-09-06,7,2031
Menderes,M1,2024-09-06,8,1626
Menderes,M1,2024-09-06,9,854
Menderes,M1,2024-09-06,10,543
Menderes,M1,2024-09-06,11,604
Menderes,M1,2024-09-06,12,699
Menderes,M1,2024-09-06,13,750
Menderes,M1,2024-09-06,14,841
Menderes,M1,2024-09-06,15,684
Menderes,M1,2024-09-06,16,550
Menderes,M1,2024-09-06,17,628
Menderes,M1,2024-09-06,18,663
Menderes,M1,2024-09-06,19,559
Menderes,M1,2024-09-06,20,450
Menderes,M1,2024-09-06,21,253
Menderes,M1,2024-09-06,22,240
Menderes,M1,2024-09-06,23,121
Menderes,M1,2024-09-07,0,30
Menderes,M1,2024-09-07,1,5
Menderes,M1,2024-09-07,2,3
Menderes,M1,2024-09-07,3,3
Menderes,M1,2024-09-07,4,3
Menderes,M1,2024-09-07,5,56
Menderes,M1,2024-09-07,6,447
Menderes,M1,2024-09-07,7,1060
Menderes,M1,2024-09-07,8,1020
Menderes,M1,2024-09-07,9,760
Menderes,M1,2024-09-07,10,612
Menderes,M1,2024-09-07,11,608
Menderes,M1,2024-09-07,12,850
Menderes,M1,2024-09-07,13,974
Menderes,M1,2024-09-07,14,1061
Menderes,M1,2024-09-07,15,937
Menderes,M1,2024-09-07,16,863
Menderes,M1,2024-09-07,17,803
Menderes,M1,2024-09-07,18,648
Menderes,M1,2024-09-07,19,638
Menderes,M1,2024-09-07,20,385
Menderes,M1,2024-09-07,21,240
Menderes,M1,2024-09-07,22,202
Menderes,M1,2024-09-07,23,154
Menderes,M1,2024-09-08,0,31
Menderes,M1,2024-09-08,1,7
Menderes,M1,2024-09-08,2,10
Menderes,M1,2024-09-08,4,2
Menderes,M1,2024-09-08,5,34
Menderes,M1,2024-09-08,6,272
Menderes,M1,2024-09-08,7,283
Menderes,M1,2024-09-08,8,385
Menderes,M1,2024-09-08,9,383
Menderes,M1,2024-09-08,10,378
Menderes,M1,2024-09-08,11,398
Menderes,M1,2024-09-08,12,614
Menderes,M1,2024-09-08,13,855
Menderes,M1,2024-09-08,14,1051
Menderes,M1,2024-09-08,15,959
Menderes,M1,2024-09-08,16,890
Menderes,M1,2024-09-08,17,667
Menderes,M1,2024-09-08,18,600
Menderes,M1,2024-09-08,19,499
Menderes,M1,2024-09-08,20,383
Menderes,M1,2024-09-08,21,192
Menderes,M1,2024-09-08,22,181
Menderes,M1,2024-09-08,23,110
Menderes,M1,2024-09-09,0,9
Menderes,M1,2024-09-09,5,84
Menderes,M1,2024-09-09,6,824
Menderes,M1,2024-09-09,7,2248
Menderes,M1,2024-09-09,8,2086
Menderes,M1,2024-09-09,9,1253
Menderes,M1,2024-09-09,10,601
Menderes,M1,2024-09-09,11,589
Menderes,M1,2024-09-09,12,724
Menderes,M1,2024-09-09,13,826
Menderes,M1,2024-09-09,14,691
Menderes,M1,2024-09-09,15,556
Merter,M1,2024-09-01,0,81
Merter,M1,2024-09-01,1,39
Merter,M1,2024-09-01,2,27
Merter,M1,2024-09-01,3,12
Merter,M1,2024-09-01,4,10
Merter,M1,2024-09-01,5,19
Merter,M1,2024-09-01,6,49
Merter,M1,2024-09-01,7,102
Merter,M1,2024-09-01,8,136
Merter,M1,2024-09-01,9,122
Merter,M1,2024-09-01,10,130
Merter,M1,2024-09-01,11,107
Merter,M1,2024-09-01,12,308
Merter,M1,2024-09-01,13,261
Merter,M1,2024-09-01,14,241
Merter,M1,2024-09-01,15,311
Merter,M1,2024-09-01,16,289
Merter,M1,2024-09-01,17,271
Merter,M1,2024-09-01,18,300
Merter,M1,2024-09-01,19,286
Merter,M1,2024-09-01,20,264
Merter,M1,2024-09-01,21,209
Merter,M1,2024-09-01,22,244
Merter,M1,2024-09-01,23,147
Merter,M1,2024-09-02,0,1
Merter,M1,2024-09-04,0,24
Merter,M1,2024-09-04,5,8
Merter,M1,2024-09-04,6,85
Merter,M1,2024-09-04,7,358
Merter,M1,2024-09-04,8,394
Merter,M1,2024-09-04,9,267
Merter,M1,2024-09-04,10,218
Merter,M1,2024-09-04,11,213
Merter,M1,2024-09-04,12,290
Merter,M1,2024-09-04,13,277
Merter,M1,2024-09-04,14,258
Merter,M1,2024-09-04,15,363
Merter,M1,2024-09-04,16,451
Merter,M1,2024-09-04,17,666
Merter,M1,2024-09-04,18,1149
Merter,M1,2024-09-04,19,902
Merter,M1,2024-09-04,20,389
Merter,M1,2024-09-04,21,264
Merter,M1,2024-09-04,22,260
Merter,M1,2024-09-04,23,200
Merter,M1,2024-09-05,0,30
Merter,M1,2024-09-05,5,14
Merter,M1,2024-09-05,6,100
Merter,M1,2024-09-05,7,367
Merter,M1,2024-09-05,8,380
Merter,M1,2024-09-05,9,278
Merter,M1,2024-09-05,10,203
Merter,M1,2024-09-05,11,240
Merter,M1,2024-09-05,12,249
Merter,M1,2024-09-05,13,277
Merter,M1,2024-09-05,14,344
Merter,M1,2024-09-05,15,371
Merter,M1,2024-09-05,16,441
Merter,M1,2024-09-05,17,765
Merter,M1,2024-09-05,18,1084
Merter,M1,2024-09-05,19,935
Merter,M1,2024-09-05,20,455
Merter,M1,2024-09-05,21,282
Merter,M1,2024-09-05,22,269
Merter,M1,2024-09-05,23,198
Merter,M1,2024-09-06,0,28
Merter,M1,2024-09-06,5,13
Merter,M1,2024-09-06,6,105
Merter,M1,2024-09-06,7,340
Merter,M1,2024-09-06,8,363
Merter,M1,2024-09-06,9,261
Merter,M1,2024-09-06,10,254
Merter,M1,2024-09-06,11,238
Merter,M1,2024-09-06,12,302
Merter,M1,2024-09-06,13,264
Merter,M1,2024-09-06,14,350
Merter,M1,2024-09-06,15,380
Merter,M1,2024-09-06,16,495
Merter,M1,2024-09-06,17,714
Merter,M1,2024-09-06,18,1073
Merter,M1,2024-09-06,19,969
Merter,M1,2024-09-06,20,389
Merter,M1,2024-09-06,21,298
Merter,M1,2024-09-06,22,254
Merter,M1,2024-09-06,23,203
Merter,M1,2024-09-07,0,41
Merter,M1,2024-09-07,1,34
Merter,M1,2024-09-07,2,13
Merter,M1,2024-09-07,3,21
Merter,M1,2024-09-07,4,8
Merter,M1,2024-09-07,5,23
Merter,M1,2024-09-07,6,67
Merter,M1,2024-09-07,7,216
Merter,M1,2024-09-07,8,289
Merter,M1,2024-09-07,9,242
Merter,M1,2024-09-07,10,195
Merter,M1,2024-09-07,11,231
Merter,M1,2024-09-07,12,314
Merter,M1,2024-09-07,13,509
Merter,M1,2024-09-07,14,495
Merter,M1,2024-09-07,15,399
Merter,M1,2024-09-07,16,423
Merter,M1,2024-09-07,17,506
Merter,M1,2024-09-07,18,379
Merter,M1,2024-09-07,19,363
Merter,M1,2024-09-07,20,332
Merter,M1,2024-09-07,21,250
Merter,M1,2024-09-07,22,219
Merter,M1,2024-09-07,23,208
Merter,M1,2024-09-08,0,56
Merter,M1,2024-09-08,1,32
Merter,M1,2024-09-08,2,28
Merter,M1,2024-09-08,3,14
Merter,M1,2024-09-08,4,5
Merter,M1,2024-09-08,5,13
Merter,M1,2024-09-08,6,55
Merter,M1,2024-09-08,7,93
Merter,M1,2024-09-08,8,127
Merter,M1,2024-09-08,9,98
Merter,M1,2024-09-08,10,118
Merter,M1,2024-09-08,11,148
Merter,M1,2024-09-08,12,275
Merter,M1,2024-09-08,13,277
Merter,M1,2024-09-08,14,241
Merter,M1,2024-09-08,15,284
Merter,M1,2024-09-08,16,261
Merter,M1,2024-09-08,17,335
Merter,M1,2024-09-08,18,355
Merter,M1,2024-09-08,19,363
Merter,M1,2024-09-08,20,300
Merter,M1,2024-09-08,21,260
Merter,M1,2024-09-08,22,245
Merter,M1,2024-09-08,23,174
Merter,M1,2024-09-09,0,26
Merter,M1,2024-09-09,5,12
Merter,M1,2024-09-09,6,102
Merter,M1,2024-09-09,7,373
Merter,M1,2024-09-09,8,397
Merter,M1,2024-09-09,9,383
Merter,M1,2024-09-09,10,280
Merter,M1,2024-09-09,11,296
Merter,M1,2024-09-09,12,296
Merter,M1,2024-09-09,13,307
Merter,M1,2024-09-09,14,437
Merter,M1,2024-09-09,15,353
Mevlana,M8,2024-09-01,5,5
Mevlana,M8,2024-09-01,6,26
Mevlana,M8,2024-09-01,7,58
Mevlana,M8,2024-09-01,8,70
Mevlana,M8,2024-09-01,9,70
Mevlana,M8,2024-09-01,10,76
Mevlana,M8,2024-09-01,11,67
Mevlana,M8,2024-09-01,12,160
Mevlana,M8,2024-09-01,13,126
Mevlana,M8,2024-09-01,14,131
Mevlana,M8,2024-09-01,15,129
Mevlana,M8,2024-09-01,16,121
Mevlana,M8,2024-09-01,17,119
Mevlana,M8,2024-09-01,18,124
Mevlana,M8,2024-09-01,19,67
Mevlana,M8,2024-09-01,20,63
Mevlana,M8,2024-09-01,21,53
Mevlana,M8,2024-09-01,22,29
Mevlana,M8,2024-09-04,5,9
Mevlana,M8,2024-09-04,6,99
Mevlana,M8,2024-09-04,7,357
Mevlana,M8,2024-09-04,8,365
Mevlana,M8,2024-09-04,9,195
Mevlana,M8,2024-09-04,10,129
Mevlana,M8,2024-09-04,11,119
Mevlana,M8,2024-09-04,12,162
Mevlana,M8,2024-09-04,13,202
Mevlana,M8,2024-09-04,14,169
Mevlana,M8,2024-09-04,15,146
Mevlana,M8,2024-09-04,16,162
Mevlana,M8,2024-09-04,17,261
Mevlana,M8,2024-09-04,18,441
Mevlana,M8,2024-09-04,19,174
Mevlana,M8,2024-09-04,20,77
Mevlana,M8,2024-09-04,21,45
Mevlana,M8,2024-09-04,22,35
Mevlana,M8,2024-09-04,23,1
Mevlana,M8,2024-09-05,5,12
Mevlana,M8,2024-09-05,6,110
Mevlana,M8,2024-09-05,7,353
Mevlana,M8,2024-09-05,8,394
Mevlana,M8,2024-09-05,9,212
Mevlana,M8,2024-09-05,10,147
Mevlana,M8,2024-09-05,11,137
Mevlana,M8,2024-09-05,12,159
Mevlana,M8,2024-09-05,13,187
Mevlana,M8,2024-09-05,14,165
Mevlana,M8,2024-09-05,15,151
Mevlana,M8,2024-09-05,16,171
Mevlana,M8,2024-09-05,17,285
Mevlana,M8,2024-09-05,18,438
Mevlana,M8,2024-09-05,19,176
Mevlana,M8,2024-09-05,20,86
Mevlana,M8,2024-09-05,21,60
Mevlana,M8,2024-09-05,22,43
Mevlana,M8,2024-09-05,23,1
Mevlana,M8,2024-09-06,5,9
Mevlana,M8,2024-09-06,6,100
Mevlana,M8,2024-09-06,7,341
Mevlana,M8,2024-09-06,8,365
Mevlana,M8,2024-09-06,9,247
Mevlana,M8,2024-09-06,10,119
Mevlana,M8,2024-09-06,11,138
Mevlana,M8,2024-09-06,12,127
Mevlana,M8,2024-09-06,13,167
Mevlana,M8,2024-09-06,14,186
Mevlana,M8,2024-09-06,15,139
Mevlana,M8,2024-09-06,16,168
Mevlana,M8,2024-09-06,17,282
Mevlana,M8,2024-09-06,18,449
Mevlana,M8,2024-09-06,19,248
Mevlana,M8,2024-09-06,20,85
Mevlana,M8,2024-09-06,21,60
Mevlana,M8,2024-09-06,22,34
Mevlana,M8,2024-09-06,23,4
Mevlana,M8,2024-09-07,5,7
Mevlana,M8,2024-09-07,6,64
Mevlana,M8,2024-09-07,7,116
Mevlana,M8,2024-09-07,8,195
Mevlana,M8,2024-09-07,9,158
Mevlana,M8,2024-09-07,10,120
Mevlana,M8,2024-09-07,11,124
Mevlana,M8,2024-09-07,12,208
Mevlana,M8,2024-09-07,13,250
Mevlana,M8,2024-09-07,14,215
Mevlana,M8,2024-09-07,15,205
Mevlana,M8,2024-09-07,16,194
Mevlana,M8,2024-09-07,17,184
Mevlana,M8,2024-09-07,18,210
Mevlana,M8,2024-09-07,19,93
Mevlana,M8,2024-09-07,20,86
Mevlana,M8,2024-09-07,21,68
Mevlana,M8,2024-09-07,22,35
Mevlana,M8,2024-09-07,23,2
Mevlana,M8,2024-09-08,5,6
Mevlana,M8,2024-09-08,6,32
Mevlana,M8,2024-09-08,7,41
Mevlana,M8,2024-09-08,8,68
Mevlana,M8,2024-09-08,9,71
Mevlana,M8,2024-09-08,10,80
Mevlana,M8,2024-09-08,11,65
Mevlana,M8,2024-09-08,12,106
Mevlana,M8,2024-09-08,13,149
Mevlana,M8,2024-09-08,14,153
Mevlana,M8,2024-09-08,15,175
Mevlana,M8,2024-09-08,16,146
Mevlana,M8,2024-09-08,17,143
Mevlana,M8,2024-09-08,18,127
Mevlana,M8,2024-09-08,19,89
Mevlana,M8,2024-09-08,20,56
Mevlana,M8,2024-09-08,21,42
Mevlana,M8,2024-09-08,22,37
Mevlana,M8,2024-09-08,23,9
Mevlana,M8,2024-09-09,5,8
Mevlana,M8,2024-09-09,6,115
Mevlana,M8,2024-09-09,7,412
Mevlana,M8,2024-09-09,8,598
Mevlana,M8,2024-09-09,9,722
Mevlana,M8,2024-09-09,10,160
Mevlana,M8,2024-09-09,11,170
Mevlana,M8,2024-09-09,12,154
Mevlana,M8,2024-09-09,13,176
Mevlana,M8,2024-09-09,14,245
Mevlana,M8,2024-09-09,15,401
Mimar Sinan,M9,2024-09-01,0,1
Mimar Sinan,M9,2024-09-01,5,1
Mimar Sinan,M9,2024-09-01,6,8
Mimar Sinan,M9,2024-09-01,7,11
Mimar Sinan,M9,2024-09-01,8,11
Mimar Sinan,M9,2024-09-01,9,13
