Line,Station,Direction,transition_date,transition_hour,number_of_passenger,RemainingCapacity
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,91,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,103,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,152,5.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,123,0.0
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,381,0.0
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,394,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,200,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,314,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,419,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,8,351,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,351,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,419,0.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,314,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,200,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,394,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,381,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,123,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,152,0.0
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,103,0.0
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,91,5.0
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,2468,0.0
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,940,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,844,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,222,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,517,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,462,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,8,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,319,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,327,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,173,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,500,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,457,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,1159,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,71,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,78,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,34,30.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,45,42.2
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,199,40.72
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,297,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,123,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,472,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,228,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,9,246,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,246,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,228,0.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,472,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,123,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,297,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,199,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,45,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,34,7.8
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,78,24.88
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,71,43.69
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,1159,15.88
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,457,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,500,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,173,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,327,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,319,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,9,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,230,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,277,10.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,108,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,291,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,256,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,756,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,69,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,72,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,41,36.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,50,39.88
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,180,33.91
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,254,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,92,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,587,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,192,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,10,206,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,206,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,192,34.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,587,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,92,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,254,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,180,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,50,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,41,2.8
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,72,13.98
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,69,43.69
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,756,17.88
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,256,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,291,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,108,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,277,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,230,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,10,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,288,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,275,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,112,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,250,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,270,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,600,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,100,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,96,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,58,12.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,53,4.16
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,171,3.04
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,313,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,118,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,627,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,148,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,11,185,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,185,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,148,55.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,627,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,118,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,313,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,171,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,53,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,58,0.0
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,96,0.0
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,100,12.0
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,600,0.0
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,270,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,250,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,112,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,275,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,288,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,11,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,421,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,323,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,163,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,372,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,361,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,827,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,124,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,103,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,79,5.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,40,0.0
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,218,12.8
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,316,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,104,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,421,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,237,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,12,224,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,224,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,237,16.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,421,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,104,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,316,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,218,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,40,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,79,12.8
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,103,0.0
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,124,5.0
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,827,0.0
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,361,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,372,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,163,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,323,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,421,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,12,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,527,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,340,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,181,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,383,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,384,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,894,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,119,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,114,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,77,0.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,70,0.0
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,264,0.0
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,283,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,122,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,422,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,221,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,13,245,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,245,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,221,0.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,422,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,122,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,283,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,264,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,70,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,77,0.0
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,114,0.0
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,119,0.0
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,894,0.0
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,384,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,383,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,181,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,340,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,527,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,13,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,545,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,388,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,184,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,386,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,346,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,948,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,194,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,176,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,102,0.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,89,0.0
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,268,0.0
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,312,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,129,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,713,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,243,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,14,319,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,319,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,243,0.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,713,0.0
M3,Onurkent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,129,0.0
M3,Başakşehir-Metrokent,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,312,0.0
M3,Başak Konutları,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,268,0.0
M3,Siteler,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,89,0.0
M3,Turgut Özal,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,102,0.0
M3,İkitelli Sanayi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,176,0.0
M3,İSTOÇ,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,194,0.0
M3,Mahmutbey,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,948,0.0
M3,Yenimahalle,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,0,0.0
M3,Kirazlı-Bağcılar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,0,240.0
M3,Molla Gürani,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,346,240.0
M3,İlkyuva,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,386,0.0
M3,Haznedar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,184,0.0
M3,İncirli,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,388,0.0
M3,Özgürlük Meydanı,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,545,0.0
M3,Bakırköy Sahil,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,14,0,240.0
M3,Bakırköy Sahil,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,0,240.0
M3,Özgürlük Meydanı,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,678,240.0
M3,İncirli,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,440,0.0
M3,Haznedar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,180,0.0
M3,İlkyuva,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,317,0.0
M3,Molla Gürani,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,297,0.0
M3,Kirazlı-Bağcılar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,0,240.0
M3,Yenimahalle,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,0,240.0
M3,Mahmutbey,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,911,240.0
M3,İSTOÇ,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,206,0.0
M3,İkitelli Sanayi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,203,0.0
M3,Turgut Özal,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,134,0.0
M3,Siteler,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,107,0.0
M3,Başak Konutları,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,438,0.0
M3,Başakşehir-Metrokent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,393,0.0
M3,Onurkent,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,142,0.0
M3,Şehir Hastanesi,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,864,0.0
M3,Toplu Konutlar,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,210,0.0
M3,Kayaşehir Merkez,Bakırköy Sahil to Kayaşehir Merkez,2024-09-06,15,252,240.0
M3,Kayaşehir Merkez,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,15,252,240.0
M3,Toplu Konutlar,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,15,210,0.0
M3,Şehir Hastanesi,Kayaşehir Merkez to Bakırköy Sahil,2024-09-06,15,864,0.0
